t,x1,x2,x3
429.0,0.31168518284440405,0.06367892896319462,-0.0038885787051210667
430.0,0.2969624356442851,0.06124893757607084,-0.0037220972857652684
431.0,0.2823892073573934,0.05856485538761338,-0.0035356279028100767
432.0,0.2678947213550511,0.05563403563106062,-0.003330128173497218
433.0,0.2534198686918101,0.0524714895622442,-0.003106974838113
434.0,0.2389171844559091,0.04909988645958966,-0.00286796375998832
435.0,0.22435234061846085,0.045549499382038276,-0.0026153099254985993
436.0,0.20970523314251785,0.04185820995984189,-0.0023514577600093414
437.0,0.1949604141391727,0.038070091025928614,-0.0020789487485843084
438.0,0.18010540275660128,0.03423234716080036,-0.0018005582911326287
439.0,0.16513068518006346,0.030395046205471288,-0.0015191472107381073
440.0,0.1500293410928259,0.026611119261466785,-0.0012376614978229178
441.0,0.1347898831260195,0.022933628165783853,-0.0009591323101477227
442.0,0.11939896550581726,0.0194084567785261,-0.0006865971819478877
443.0,0.10384990620297607,0.016076626935087667,-0.0004228185895228772
444.0,0.08814302324509811,0.012971328833256015,-0.00017056357490350638
445.0,0.07228563471662335,0.010117812174590197,6.764118926037694e-5
446.0,0.056294096575559636,0.007533407334099268,0.00028953858795302605
447.0,0.04019602862513982,0.0052262570707249075,0.0004931410637928555
448.0,0.024029505009955883,0.003192557047887296,0.0006767325611027692
449.0,0.00784484857465905,0.0014224852783109518,0.0008389625735890581
450.0,-0.008295363062087478,-9.854707520227108e-5,0.0009787358137186874
451.0,-0.02431702665103579,-0.0013898956997723869,0.0010952762708312696
452.0,-0.040141762390878556,-0.0024755262163265465,0.0011881955489170723
453.0,-0.055688807261943196,-0.00337875449071924,0.001257492866617001
454.0,-0.07087431220275363,-0.004123265712558354,0.001303555057222602
455.0,-0.08561143050138166,-0.00472940372424679,0.0013271023782353841
456.0,-0.09981031779544118,-0.00521193810811407,0.0013290449492129725
457.0,-0.11337905380681852,-0.005580064186416574,0.0013105736980636767
458.0,-0.12623230597022725,-0.005837485972656185,0.0012731114830803415
459.0,-0.13828628117051994,-0.005982233316156633,0.0012183104721626313
460.0,-0.1494524415074232,-0.00600702180653408,0.0011480521428170144
461.0,-0.15963742058062377,-0.00590321146492108,0.0010644408671278748
462.0,-0.16874316170977785,-0.0056612600430165265,0.0009695482791211401
463.0,-0.17666937488777748,-0.005270723023085648,0.0008655183545508186
464.0,-0.18330721564771457,-0.004723422765873903,0.0007545358448350575
465.0,-0.18854935306742432,-0.0040184433125195216,0.0006387330577968998
466.0,-0.19229369954645464,-0.0031601780857315404,0.0005201898576643316
467.0,-0.19444341080606822,-0.0021606984380819687,0.0004009336650702485
468.0,-0.19490688588924196,-0.0010397708207288356,0.0002828586142420446
469.0,-0.19361734254602758,0.00017514321658372892,0.0001676860033827255
470.0,-0.19054570124582418,0.0014499928237386897,5.705043262514666e-5
471.0,-0.1856977733225678,0.0027446723078505125,-4.7644728012449695e-5
472.0,-0.17913235700416857,0.0040145355752835826,-0.00014522957719408352
473.0,-0.1709612512303754,0.005214611633988233,-0.0002347676822660293
474.0,-0.1613510179679167,0.0062996852405065255,-0.0003155559931075121
475.0,-0.15053285522311302,0.007224559044229081,-0.00038709804011842724
476.0,-0.13877301285978957,0.007949521168012608,-0.000449064643311312
477.0,-0.12636875347248275,0.008437724197861254,-0.0005013415220304216
478.0,-0.11364998701939992,0.00866015849579568,-0.0005440372629863095
479.0,-0.10097927082242003,0.008597884700101841,-0.000577483320255825
480.0,-0.08873445695507357,0.008242033725330961,-0.0006022340152821238
481.0,-0.07724086580194142,0.007594061964011521,-0.0006190257414234926
482.0,-0.06678836121381367,0.006667369166529583,-0.0006286397579315365
483.0,-0.05762166930752401,0.005484972554118443,-0.0006320225908407254
484.0,-0.04993949418608342,0.004079159225129381,-0.0006302101583995096
485.0,-0.04389234402568147,0.0024916132972763153,-0.0006243196496222409
486.0,-0.0395486806214255,0.0007734159076363317,-0.0006155495242891729
487.0,-0.03690876580011447,-0.0010151803195669895,-0.0006051690490870419
488.0,-0.03593927623676768,-0.0028144372108396586,-0.000594391837139013
489.0,-0.03657439039030019,-0.004565521305062704,-0.000584476155354534
490.0,-0.0387157885035233,-0.0062122634782744495,-0.0005766428144423931
491.0,-0.04223732886352692,-0.007704097814439339,-0.0005720409263591961
492.0,-0.04699931700107659,-0.008996458640495617,-0.0005717479043093621
493.0,-0.052855425875331465,-0.010055514614632964,-0.0005767694627451258
494.0,-0.05966444815421808,-0.010858847659435275,-0.0005880248644148717
495.0,-0.06729064343544917,-0.011394849818639998,-0.0006062952400422407
496.0,-0.07560387637523888,-0.011662858447353264,-0.0006322904081594892
497.0,-0.08448612092920159,-0.011673156212050147,-0.0006665719717902136
498.0,-0.09383497355197679,-0.011445279594277732,-0.0007095434016889935
499.0,-0.103561069654104,-0.011006018024987158,-0.000761450036341383
500.0,-0.1135886108137098,-0.010388875311775325,-0.0008223790819639297
501.0,-0.1238553647765036,-0.009627194756816546,-0.0008922727858779713
502.0,-0.1343124973591428,-0.008753924621795754,-0.000970951501228455
503.0,-0.14492142005795083,-0.0078016181279085325,-0.0010580852290381158
504.0,-0.15565218224889482,-0.006800726387747525,-0.0011531904630813715
505.0,-0.16647132104014034,-0.005773122271618341,-0.0012556301922239665
506.0,-0.17733909458567768,-0.004737204264571031,-0.0013646139004229317
507.0,-0.18820948208532653,-0.003706473201837388,-0.0014792115390333766
508.0,-0.1990207048209156,-0.002689299596187871,-0.0015984112062863826
509.0,-0.20968149083977408,-0.0016889236379315426,-0.0017210833229698538
510.0,-0.2200570353372594,-0.0007048621655880042,-0.001846014762008871
511.0,-0.22994924124225116,0.0002607185623410959,-0.0019719129131136634
512.0,-0.23909654648323586,0.0012024162690282077,-0.002097405682779641
513.0,-0.2471742514470003,0.0021101870933489483,-0.002221041494287379
514.0,-0.2537973810074778,0.002969258886083054,-0.00234132799349578
515.0,-0.25840979958610544,0.0037601312099145912,-0.0024568047345690115
516.0,-0.26039434314117366,0.0044576537729111255,-0.002565977345206743
517.0,-0.2591270576570181,0.005024232525059701,-0.002667390702011145
518.0,-0.2539771991440184,0.005416783472146605,-0.0027596321211362865
519.0,-0.24432981397756948,0.005591995594973617,-0.0028413313582881304
520.0,-0.22977168027504938,0.005506365684033915,-0.002911176993105625
521.0,-0.20990886318804433,0.005116206768447759,-0.002967983725081489
522.0,-0.18471014413188835,0.00438398466977698,-0.0030106248306688522
523.0,-0.15458591442294242,0.0032775274514157955,-0.0030381198050779524
524.0,-0.1203881752785979,0.0017742591872872352,-0.0030496463030734665
525.0,-0.08339769357984436,-0.0001324706108663667,-0.003044540138974516
526.0,-0.04515743213147822,-0.0024333869934829687,-0.0030222952866546583
527.0,-0.007213376391288519,-0.00510329129068373,-0.0029825720955256522
528.0,0.02895324580180836,-0.008101745381821172,-0.0029252277522400947
529.0,0.06192696095079957,-0.011372479878391085,-0.0028502744080857473
530.0,0.09035864758233393,-0.014847530615634201,-0.002757921651830994
531.0,0.11334560834327216,-0.018449168582955835,-0.002648582512457915
532.0,0.13067609409179257,-0.02208989992392697,-0.002522873459162269
533.0,0.1423300263578151,-0.025675039424498485,-0.0023816143758565067
534.0,0.1485285558452939,-0.029113873769856687,-0.0022257978172109567
535.0,0.14973406243221876,-0.032317352168247986,-0.00205656379323937
536.0,0.14664485893998477,-0.03520583560791301,-0.0018752087401751518
537.0,0.13991109892462403,-0.03770980897449283,-0.0016831716110826693
538.0,0.13013151334442066,-0.039769881051028966,-0.0014820338758572526
539.0,0.11792107777968097,-0.04133773095013287,-0.0012735195212252145
540.0,0.10384070991239726,-0.04238375954635079,-0.001059483377910436
541.0,0.08839726952625204,-0.042892282800679186,-0.0008417971697996883
542.0,0.0720428485919377,-0.04285934350738442,-0.0006224185037685559
543.0,0.05518967418946146,-0.04229297576528204,-0.0004033241166664072
544.0,0.03824456759972038,-0.04121320497773687,-0.00018648798714920994
545.0,0.02160401779653687,-0.039650443569280686,2.6118664320536477e-5
546.0,0.005653266316478701,-0.03763948639872614,0.00023252737547370947
547.0,-0.009250175512899299,-0.035220805677419996,0.00043077468515117254
548.0,-0.02272509825909979,-0.03243718858436503,0.0006190380753068171
549.0,-0.034399930961096656,-0.029333496258143237,0.0007955795597806037
550.0,-0.04400893867799159,-0.02595666379691511,0.000958756274029534
551.0,-0.05139339711974742,-0.022353099120217348,0.001107081607020066
552.0,-0.05650324653118746,-0.018565815943780803,0.0012392252012281661
553.0,-0.05946991505812517,-0.014637488186551893,0.0013540129526393003
554.0,-0.0605679675325289,-0.010609235379658983,0.0014504596415071203
555.0,-0.06017828284888601,-0.006520619382448674,0.0015277775706695903
556.0,-0.05880645243206798,-0.0024096443824871416,0.001585305138114675
557.0,-0.0570827802373311,0.0016875431540809987,0.0016226061693708131
558.0,-0.05572373927498741,0.0057355335842605056,0.001639473544296458
559.0,-0.05528792810863697,0.009698891373031667,0.0016359291970800792
560.0,-0.05620605039392556,0.013542680068980732,0.0016122241162401607
561.0,-0.058773979131873454,0.01723246271214749,0.0015688367855092736
562.0,-0.06314746839091334,0.02073430431940321,0.0015064006006756218
563.0,-0.06934119419480923,0.0240141787162193,0.0014257121812460973
564.0,-0.07720727073067103,0.02703640518713495,0.0013277503656538361
565.0,-0.08649557008827091,0.029766058666531377,0.0012136587562875426
566.0,-0.09693203206707883,0.03216960771007672,0.0010847457194915328
567.0,-0.10822256754688,0.03421491449472682,0.0009424843855657071
568.0,-0.12005411448119795,0.03587146229853105,0.0007884967753871132
569.0,-0.1321547067671428,0.03711254715027418,0.0006244200821672471
570.0,-0.14429627470987536,0.03791257943405516,0.0004520043711175526
571.0,-0.1562601971031399,0.038251781791806334,0.00027303789694231833
572.0,-0.16784724052106417,0.038117425571580904,8.932379906929593e-5
573.0,-0.17887755931815807,0.037503830827552855,-9.731989835028864e-5
574.0,-0.18918684334284747,0.03641241017455688,-0.000285060286441725
575.0,-0.19857991233339273,0.034853120493807004,-0.00047205585709657403
576.0,-0.20681840860025588,0.032843741820061646,-0.0006566084363960031
577.0,-0.21363648469839125,0.030410090962125835,-0.0008370309252137223
578.0,-0.21874106546200703,0.027586522322176985,-0.0010117106442541833
579.0,-0.22181949554669017,0.024415927895765212,-0.0011791705100114111
580.0,-0.22253854336068005,0.020949484796418158,-0.0013380690347690512
581.0,-0.22048755902544698,0.017240900747147733,-0.0014872003266002984
582.0,-0.21534739999632976,0.013348327287870552,-0.0016254940893679476
583.0,-0.20691222091139574,0.009330228577889104,-0.0017520292641663865
584.0,-0.1950894735914419,0.005243302412770307,-0.0018660473620134572
585.0,-0.17993763446534108,0.0011424802243445225,-0.00196691014755867
586.0,-0.16170816012439737,-0.0029193176991338617,-0.0020541547328592345
587.0,-0.14077366428843224,-0.006897261067393238,-0.0021274970298744795
588.0,-0.11766693811601595,-0.010752161004449404,-0.0021868317504658416
589.0,-0.09308181256972865,-0.014451249814142067,-0.002232232406396861
590.0,-0.06783547581110186,-0.017969758841180652,-0.0022639313159809895
591.0,-0.042654801821843225,-0.02129091847114285,-0.002282258804729122
592.0,-0.018214924243261585,-0.024405792058898864,-0.002287677637440179
593.0,0.00491482024321563,-0.02730930364458431,-0.0022807692648622578
594.0,0.02627938409387743,-0.030000297011893065,-0.0022622328361860114
595.0,0.04553800942684606,-0.03248134214393177,-0.0022328851990446384
596.0,0.06249723393633417,-0.03475805804389458,-0.0021936608995138974
597.0,0.07711916835150244,-0.03683911273506392,-0.002145612182112096
598.0,0.08942587615595593,-0.03873517473148546,-0.0020898223886617975
599.0,0.09949698345641682,-0.04045440038728955,-0.0020273509355074647
600.0,0.10746967898272708,-0.042005933927920285,-0.0019593550214305326
601.0,0.11353632255400467,-0.04339787568056397,-0.0018869929090762328
602.0,0.11786659994866432,-0.044636973024712534,-0.0018114228696111195
603.0,0.12062138801007813,-0.04572862039216341,-0.0017338031827230811
604.0,0.12196761309754768,-0.046676772527705176,-0.0016552921366213395
605.0,0.12206260761860795,-0.04748230235428431,-0.0015770016885903375
606.0,0.12105411002902669,-0.0481444932905491,-0.0014999895740684384
607.0,0.1190803691713163,-0.04866071846127953,-0.001425308376361189
608.0,0.11627153857736394,-0.04902595054671909,-0.0013539241804227068
609.0,0.11275184194577048,-0.04923276178257483,-0.0012867155835293808
610.0,0.10864975067854084,-0.04927134227646027,-0.00122447369527985
611.0,0.10409987649785518,-0.04913045490131578,-0.0011679021375950369
612.0,0.0992429714460679,-0.04879814240949234,-0.0011176166652343248
613.0,0.09422640210105607,-0.04826253753870013,-0.0010741324940125548
614.0,0.08921565743105117,-0.04751221152688599,-0.0010378924542840486
615.0,0.08439965774994825,-0.04653617411223317,-0.0010092430691088995
616.0,0.07998721286723455,-0.045323906000285345,-0.0009884198442084938
617.0,0.07620736989334795,-0.043867502420153436,-0.0009755472679654986
618.0,0.07330941323967723,-0.04216251846518142,-0.0009706388114238662
619.0,0.07154758466066503,-0.040207278471852126,-0.0009735969282888322
620.0,0.07120005571963757,-0.038003264279146555,-0.0009842355305747074
621.0,0.07256862508072556,-0.0355551152285445,-0.001002311736093492
622.0,0.07589323417335275,-0.03287062816402422,-0.0010274925137080915
623.0,0.08134958940600512,-0.029960509883258126,-0.0010593742437520622
624.0,0.08904916216623052,-0.0268392923200103,-0.0010974830763846343
625.0,0.09900290652370793,-0.023523781058112564,-0.0011412749315907256
626.0,0.11108131945385043,-0.020031638358525512,-0.001190135499180924
627.0,0.12506212021130703,-0.016381380093161386,-0.0012433834626296347
628.0,0.14056434894083186,-0.012592375744884464,-0.0013003542658417563
629.0,0.1570467003317453,-0.008683994012517819,-0.001360342484599044
630.0,0.17380752361793997,-0.004674300782761145,-0.0014226204933815213
631.0,0.1900549335274403,-0.0005810346969260322,-0.001486467118567378
632.0,0.20503359466703044,0.0035801115436548407,-0.0015511676384329831
633.0,0.21804192240384487,0.007795545482898174,-0.0016160137831528819
634.0,0.22846907666000332,0.012053774909969778,-0.0016803037347997954
635.0,0.23579496620167856,0.01634521546319126,-0.0017433573122652365
636.0,0.23959117842525937,0.020660901062339337,-0.001804573654695532
637.0,0.239638406663555,0.02499297707306397,-0.0018633541037209387
638.0,0.23593570617183882,0.029332883766673735,-0.0019191592482353842
639.0,0.2285754443591939,0.03367105710265726,-0.0019715174707964933
640.0,0.2177619421728148,0.03799692872868455,-0.0020200249476256065
641.0,0.20381147409801048,0.04229892063546552,-0.002064345648607753
642.0,0.1871360334013735,0.04656232069360961,-0.002104211347655526
643.0,0.16815139743769464,0.050768397088359916,-0.0021394335885879046
644.0,0.14732414235091165,0.054895921034371284,-0.0021698790115255388
645.0,0.1251170920373401,0.0589204657490934,-0.0021954723539605687
646.0,0.10198014244243075,0.06281440645276608,-0.002216214592694438
647.0,0.07835026156074829,0.06654692036842355,-0.0022321829438379233
648.0,0.054645234741822236,0.07008468300542353,-0.002243530862811119
649.0,0.031220771520423646,0.07339277880845012,-0.0022504880443434366
650.0,0.008405733611993161,0.07643415351944635,-0.0022533591840358845
651.0,-0.013520392550165438,0.07917162040807549,-0.002252469352853002
652.0,-0.03433362675263532,0.0815679289662886,-0.002248182154538951
653.0,-0.053865495001874535,0.08358576490832327,-0.002240904609505201
654.0,-0.07199649705430837,0.08518870535096297,-0.002231069809616743
655.0,-0.08863276596703742,0.08634299728473374,-0.0022191369181920858
656.0,-0.10371437960935473,0.0870153305005667,-0.0022055911700032634
657.0,-0.11720205186563452,0.0871775805526924,-0.0021909438712758257
658.0,-0.12907612154662768,0.08680715404722664,-0.0021757227297371762
659.0,-0.13933655238945628,0.08588698864217095,-0.0021603868133068457
660.0,-0.14799506894986014,0.08440603935100653,-0.0021454161175554105
661.0,-0.15506528631680355,0.08236174145949016,-0.0021312675870028327
662.0,-0.16056981795496825,0.07975851966086644,-0.002118357201170939
663.0,-0.16453707207855037,0.07661097207686536,-0.0021070599745834306
664.0,-0.16700124837914118,0.0729443204513992,-0.0020977099567658876
665.0,-0.16800242945218508,0.06879441015055952,-0.0020906002322457554
666.0,-0.16758809049363144,0.06420665190369547,-0.0020859771448638793
667.0,-0.16578608372297376,0.059234866868446055,-0.0020840003992586504
668.0,-0.16262909069785977,0.053940149664972195,-0.002084809590642807
669.0,-0.15816740149415942,0.04838816742893554,-0.00208848945319573
670.0,-0.15246891470596113,0.04264912298405767,-0.002095058477342703
671.0,-0.14562035516062297,0.03679775484212665,-0.0021044689097549133
672.0,-0.13773645723495792,0.030911536837007248,-0.0021166067533494536
673.0,-0.12894842421425934,0.02506078541013295,-0.0021312917672893215
674.0,-0.11942239320516759,0.019314163332657067,-0.002148283708289796
675.0,-0.10936369091228054,0.013734447884636396,-0.0021673288195905712
676.0,-0.0990168336381642,0.008377749807265997,-0.0021881348969796186
677.0,-0.08864291812399705,0.0032935133028732877,-0.0022103791650716145
678.0,-0.0784758350602044,-0.0014757815862551282,-0.002233711965062854
679.0,-0.06873623594862457,-0.0058966620324726535,-0.00225775675473124
680.0,-0.05960205253026691,-0.009942288463307128,-0.002282110108436306
681.0,-0.05120785514691871,-0.013592936791638208,-0.0023063417171191912
682.0,-0.04364475161500001,-0.016836266183280737,-0.0023299976798903887
683.0,-0.036946685460999606,-0.019667319056982997,-0.002352698267934154
684.0,-0.031098105328268257,-0.022088442813736012,-0.0023740620922261366
685.0,-0.026058987490974576,-0.024106744960840976,-0.002393710755478453
686.0,-0.02176326364765628,-0.02573345259779654,-0.002411302984432222
687.0,-0.018118820921215143,-0.026984905191056976,-0.002426534629857586
688.0,-0.015011786632172727,-0.027882348960394435,-0.0024391386665537007
689.0,-0.012352887452258637,-0.028451936878898874,-0.002448885193348732
690.0,-0.010050204830594864,-0.02872469330688462,-0.0024555847281637374
691.0,-0.008025648799806271,-0.028733067035905713,-0.002459131689955603
692.0,-0.006222776059584135,-0.02851130667347979,-0.002459429859895412
693.0,-0.0046067899766871435,-0.028095785623560694,-0.0024564208272558007
694.0,-0.0031656308992564267,-0.02752351616175413,-0.0024501026374198986
695.0,-0.0019129187416360815,-0.02683214943531718,-0.002440529791881327
696.0,-0.0008738836721246789,-0.026059975463158976,-0.0024278132482442047
697.0,-8.272815344313741e-5,-0.025243672846557378,-0.0024121204202231425
698.0,0.00041711463247866867,-0.024418216494589348,-0.00239367517764324
699.0,0.0005731432225376271,-0.023617480678042906,-0.0023727392830061767
700.0,0.0003476563405229139,-0.022871998321570004,-0.002349551335726463
701.0,-0.0002738334767427775,-0.02220896062232419,-0.0023243959682978915
702.0,-0.001289113586191576,-0.021652217049959795,-0.002297573806520745
703.0,-0.002671195563719365,-0.021221402251360707,-0.0022693976101090525
704.0,-0.004368315204184851,-0.02093280462911768,-0.0022401922726906012
705.0,-0.006307848960720735,-0.020798920578978825,-0.00221029482180691
706.0,-0.008400412693155359,-0.020826810071170654,-0.002180054418913261
707.0,-0.010535239943502549,-0.021018095035267453,-0.0021498099768324425
708.0,-0.012590986606803382,-0.021368959360191408,-0.0021198257787582754
709.0,-0.014436094477261213,-0.021870415153662053,-0.002090397977537702
710.0,-0.015931511059813094,-0.022509617990663033,-0.002061792089963252
711.0,-0.016946070932215052,-0.023269719551234018,-0.0020342352290099756
712.0,-0.017319768488434337,-0.02412988166254816,-0.002007916103835419
713.0,-0.016921111839449464,-0.02506528800470779,-0.001982985019779635
714.0,-0.0156597950699492,-0.02604714411074396,-0.0019595538783651924
715.0,-0.013486698238331806,-0.027042948721056573,-0.0019376961772971518
716.0,-0.010395486658168127,-0.028020915689059983,-0.001917438771360225
717.0,-0.006453098817764783,-0.028948406853267095,-0.0018987605855561684
718.0,-0.0017698158242401127,-0.02979362111056895,-0.0018816304690390552
719.0,0.0034911699134218205,-0.030526566764310925,-0.0018659799840074437
720.0,0.00910344520642684,-0.03111906152429354,-0.0018517017051531727
721.0,0.014777376086164747,-0.031544926036086864,-0.00183864921966138
722.0,0.020183450110731894,-0.03178357001165985,-0.0018266371272104875
723.0,0.025058951353453724,-0.03181864557093108,-0.0018154410399722066
724.0,0.02914876153869444,-0.03163859523867234,-0.0018048021052662281
725.0,0.03227736797689961,-0.031237373777705923,-0.001794494804148677
726.0,0.03435811207474786,-0.030614448188904853,-0.0017842737655167648
727.0,0.03539318933515428,-0.029774792646960885,-0.0017738841094703183
728.0,0.03547182644288027,-0.02872832201042235,-0.0017630762717321098
729.0,0.03476281629002315,-0.027488999295702615,-0.0017516060036478617
730.0,0.03349326392495139,-0.026074218854313665,-0.0017392343721862372
731.0,0.03191692922848567,-0.024504594856811033,-0.0017257277599388508
732.0,0.030312197400672827,-0.022803961292792625,-0.0017108578651202598
733.0,0.02897827063978517,-0.02099937197089895,-0.0016944052759752777
734.0,0.028150704390184782,-0.019119340627065454,-0.0016762371525438405
735.0,0.02804164457327599,-0.017191170407395005,-0.001656219964333672
736.0,0.028811544556992107,-0.015243307951889397,-0.001634230608377467
737.0,0.030544352658862014,-0.013303701043638847,-0.0016101841693625506
738.0,0.0332475077027078,-0.011399767403293836,-0.0015840339196308833
739.0,0.03684843976313633,-0.009558394689065929,-0.001555771319179075
740.0,0.04121334017869073,-0.007804927428967685,-0.0015254260156583577
741.0,0.0461710498583374,-0.006162200825332805,-0.0014930658443746184
742.0,0.05151225697015932,-0.004652217827675748,-0.0014587946855449086
743.0,0.05698949694135459,-0.003294260798211357,-0.0014227303694613269
744.0,0.062341145414950755,-0.0021048391832044354,-0.0013850059622472787
745.0,0.067354398828901,-0.001097689512968542,-0.001345777168771567
746.0,0.07184299325249954,-0.0002836222405954235,-0.00130522218250807
747.0,0.07565969004911474,0.00032977808135984467,-0.0012635416855357017
748.0,0.07869664131038392,0.0007370511266910056,-0.0012209588485384316
749.0,0.08088538985621238,0.0009367489001817602,-0.0011777193308053005
750.0,0.08220348753766431,0.000931690397426562,-0.0011340912802303743
751.0,0.08267104117427657,0.0007289616048303806,-0.0010903572972211031
752.0,0.0823211501946617,0.0003399006316123154,-0.001046735459593046
753.0,0.08120136897097567,-0.00022064936429377986,-0.0010034721809200477
754.0,0.07937375079409478,-0.0009346859056899917,-0.0009608163242214216
755.0,0.07691394405701008,-0.0017804099770608777,-0.0009190022417337704
756.0,0.07388432869928764,-0.0027321940211632897,-0.0008782497749110343
757.0,0.07033946264824426,-0.0037605819390271263,-0.0008387642544244476
758.0,0.06633410900120375,-0.004832742999313941,-0.0008007365001625615
759.0,0.06191883715665165,-0.005915883204755166,-0.0007643428212312557
760.0,0.05714002281423134,-0.006975666913048798,-0.0007297412433712002
761.0,0.052039877345112104,-0.007978428638624014,-0.0006970422651436885
762.0,0.04665907160560703,-0.008891661033425625,-0.0006663639653250034
763.0,0.04104092459382047,-0.009684014886913596,-0.0006378073408121673
764.0,0.03522976907325926,-0.010326104978932556,-0.0006114464804406322
765.0,0.029270685274316446,-0.010793821816758494,-0.0005873285649842517
766.0,0.023209500894278187,-0.011065962064524374,-0.000565473867155311
767.0,0.017092615675337177,-0.011126250025150544,-0.0005458757516045025
768.0,0.010965618574925014,-0.010963593026383908,-0.000528500674920937
769.0,0.004872446944640646,-0.010572081420798117,-0.0005132882861678699
770.0,-0.0011476673076979437,-0.009950923510678854,-0.0005001783323358295
771.0,-0.007060600787616911,-0.009103740623042386,-0.0004891066755317799
772.0,-0.012837610113050202,-0.008038185258955315,-0.00047998548418956403
773.0,-0.01845515674343496,-0.006765732048377441,-0.0004727148207282348
774.0,-0.02388828878938579,-0.005301644609944774,-0.0004671826415520564
775.0,-0.029113969094077013,-0.0036649755509680104,-0.0004632647970504981
776.0,-0.034111871747843935,-0.0018780294721729208,-0.0004608250315982403
777.0,-0.03886438208818845,3.62887673994808e-5,-0.0004597149835551701
778.0,-0.043355910551568164,0.0020532366254791476,-0.00045977418526638386
779.0,-0.047567993597072734,0.004147168899424519,-0.00046083405273395037
780.0,-0.05148460032571704,0.006291681900818188,-0.0004627583152174351
781.0,-0.05509483925329823,0.008459613455464728,-0.00046538836533494633
782.0,-0.05839284872618973,0.010623047297221322,-0.0004685591205423987
783.0,-0.061376861635666496,0.012755422941543186,-0.00047210933558285384
784.0,-0.064045819682384,0.014831416358497721,-0.0004758816024865183
785.0,-0.06640273013276235,0.016826326482552428,-0.00047972235057074726
786.0,-0.0684487417409701,0.018717387668278497,-0.0004834818464400403
787.0,-0.07018243450931913,0.020483769690352864,-0.0004870141939860451
788.0,-0.07159981779430839,0.022106684914858017,-0.0004901773343875557
789.0,-0.07269270336291388,0.023570362166749247,-0.0004928372551443484
790.0,-0.07345137190636845,0.0248608109365069,-0.0004948600478786972
791.0,-0.07386419373324533,0.025967453295629217,-0.0004961131784383363
792.0,-0.07391544522208511,0.026883570470036706,-0.0004964745612981807
793.0,-0.0735853088213953,0.027606302840071508,-0.0004958325681937056
794.0,-0.07285176744571317,0.028136645146219143,-0.0004940860281209479
795.0,-0.07169816443610819,0.028479068979496334,-0.000491144227336504
796.0,-0.07010900505446545,0.02864096746828433,-0.00048692690935753355
797.0,-0.06807312925212622,0.02863290584194655,-0.0004813642749617549
798.0,-0.06558406931816288,0.02846865811924818,-0.00047439698218744783
799.0,-0.06264039225898171,0.02816520710835635,-0.0004659753171031334
800.0,-0.05925392781683834,0.027742712330963298,-0.0004560566600175493
801.0,-0.05544436376831422,0.027221957350331446,-0.000444612752804517
802.0,-0.05124260667486303,0.026624207826013005,-0.0004316297292853335
803.0,-0.04669374867079747,0.02597111425054004,-0.00041710787757057215
804.0,-0.0418570674632917,0.025283722308513182,-0.0004010616400600909
805.0,-0.0368035889287699,0.024582472876600963,-0.00038351961344301624
806.0,-0.03161243694479678,0.023887173160095497,-0.00036452454869776124
807.0,-0.026369218250554126,0.023214869457826026,-0.0003441333510920096
808.0,-0.021162180941720867,0.02258038614310379,-0.0003224171243936764
809.0,-0.01608218239650176,0.021996396644551483,-0.00029946725763618223
810.0,-0.011219892561581304,0.021472518833342277,-0.0002753864076802658
811.0,-0.006652782898012883,0.021015315023200476,-0.0002502841350740861
812.0,-0.0024545238991477885,0.02062828964930352,-0.00022428103953904083
813.0,0.0013155023822854772,0.020311911124179127,-0.00019750875996977553
814.0,0.004613699575897347,0.02006455981766733,-0.00017010997443419695
815.0,0.007412256993640671,0.019882076571981943,-0.00014223840017344412
816.0,0.009698474160990535,0.019757459858877863,-0.00011405879360192071
817.0,0.011468906598884847,0.019680865779650832,-8.574695030726661e-5
818.0,0.012729943637044699,0.0196396080651376,-5.748970505037467e-5
819.0,0.013495888954370188,0.019619128174810048,-2.948435974674507e-5
820.0,0.013788475946079575,0.019604107933671112,-1.9094629809846585e-6
821.0,0.013636373923967694,0.01957723924640739,2.5056207626884553e-5
822.0,0.013066101578895132,0.019520025089634966,5.1229497423191104e-5
823.0,0.012104432048798451,0.019412788058631367,7.643470383544272e-5
824.0,0.010777034447129685,0.019234673330936272,0.00010050357637231558
825.0,0.00910681207268027,0.018965196375681777,0.0001232753166236795
826.0,0.007113902409582541,0.018583593212985142,0.00014459657826057184
827.0,0.004815434442012644,0.01806945621494454,0.0001643214670352169
828.0,0.0022233943208055636,0.01740421978925701,0.00018231154078101925
829.0,-0.000652982923008914,0.01657116037921888,0.00019844091228686148
830.0,-0.003807049587341418,0.015555396463724936,0.00021263314290605702
831.0,-0.007234999427908313,0.014344939288059747,0.0002248007811305001
832.0,-0.010935867658234956,0.012931569028426224,0.00023486843707531146
833.0,-0.014910295519931848,0.01130951437786181,0.00024278206232365246
834.0,-0.019158205070391537,0.0094783173523125,0.00024850894992672255
835.0,-0.023677579889083204,0.007442923497421328,0.00025203773440376695
836.0,-0.02846316049439975,0.005213681888530606,0.00025337839174206935
837.0,-0.033506441047963,0.002806209631977878,0.000252562239396957
838.0,-0.038795621660190155,0.00024058456464082906,0.0002496419362917975
839.0,-0.044310238434982094,-0.002458545825298467,0.0002446914828180012
840.0,-0.05001986622903271,-0.00526232378428651,0.0002378040841830225
